time,altitude
2025-09-03 14:38:04.260972032,-1.4313200536838468
2025-09-03 14:38:32.210956032,-1.6603167042661566
2025-09-03 14:39:00.150959872,-1.6029972141796627
2025-09-03 14:39:28.090985984,-1.6318911530449594
2025-09-03 14:39:56.030947840,-1.660785025459662
2025-09-03 14:40:32.450944000,-1.6840660816316844
2025-09-03 14:41:00.390978048,-1.6984975145766488
2025-09-03 14:41:28.340945920,-1.5663639371996945
2025-09-03 14:41:56.280957952,-1.4342774260939464
2025-09-03 14:42:24.230958848,-1.3987968990108477
2025-09-03 14:42:52.170980864,-1.378158374275265
2025-09-03 14:43:20.120986112,-1.3723752934675286
2025-09-03 14:43:48.060976896,-1.3723752934675286
2025-09-03 14:44:16.010966016,
