time_sec,azimuth,elevation,realaz
2025-09-01 09:20:29,37.09,43.2,-22.49999999999997
2025-09-01 09:20:34,37.85,42.33,-21.739999999999974
2025-09-01 09:20:39,38.06,41.94,-21.529999999999973
2025-09-01 09:20:44,39.96,41.26,-19.629999999999974
2025-09-01 09:20:49,41.41,41.29,-18.17999999999998
2025-09-01 09:20:54,46.15,43.23,-13.439999999999976
2025-09-01 09:20:59,48.14,45.92,-11.449999999999974
2025-09-01 09:21:04,43.54,47.1,-16.049999999999976
2025-09-01 09:21:09,42.38,43.35,-17.209999999999972
2025-09-01 09:21:14,42.39,39.75,-17.199999999999974
2025-09-01 09:21:19,41.21,39.03,-18.379999999999974
2025-09-01 09:21:24,40.22,42.33,-19.369999999999976
2025-09-01 09:21:29,35.39,44.55,-24.199999999999974
2025-09-01 09:21:34,36.4,45.11,-23.189999999999976
2025-09-01 09:21:39,39.3,45.3,-20.289999999999978
2025-09-01 09:21:44,40.21,44.36,-19.379999999999974
2025-09-01 09:21:49,42.82,44.92,-16.769999999999975
2025-09-01 09:21:54,42.12,43.53,-17.469999999999978
2025-09-01 09:21:59,35.42,42.81,-24.169999999999973
2025-09-01 09:22:04,33.96,44.58,-25.629999999999974
2025-09-01 09:22:09,33.4,43.43,-26.189999999999976
2025-09-01 09:22:14,34.41,43.64,-25.17999999999998
2025-09-01 09:22:19,36.16,44.25,-23.42999999999998
2025-09-01 09:22:24,35.03,44.19,-24.559999999999974
2025-09-01 09:22:29,33.26,43.11,-26.329999999999977
2025-09-01 09:22:34,32.3,42.74,-27.289999999999978
2025-09-01 09:22:39,30.82,42.38,-28.769999999999975
2025-09-01 09:22:44,37.55,45.84,-22.039999999999978
2025-09-01 09:22:49,38.53,46.48,-21.059999999999974
2025-09-01 09:22:54,40.48,46.18,-19.109999999999978
2025-09-01 09:22:59,42.65,44.06,-16.939999999999976
2025-09-01 09:23:04,43.35,42.62,-16.239999999999974
2025-09-01 09:23:09,43.93,41.66,-15.659999999999975
2025-09-01 09:23:14,45.86,41.36,-13.729999999999976
2025-09-01 09:23:19,44.58,41.4,-15.009999999999977
2025-09-01 09:23:24,44.9,44.1,-14.689999999999976
2025-09-01 09:23:29,50.28,44.75,-9.309999999999974
2025-09-01 09:23:34,44.81,45.72,-14.779999999999973
2025-09-01 09:23:39,40.5,45.58,-19.089999999999975
2025-09-01 09:23:44,44.55,46.58,-15.039999999999978
2025-09-01 09:23:49,39.99,46.46,-19.599999999999973
2025-09-01 09:23:54,41.25,47.12,-18.339999999999975
2025-09-01 09:23:59,38.8,44.81,-20.789999999999978
2025-09-01 09:24:04,39.67,43.77,-19.919999999999973
2025-09-01 09:24:09,36.49,44.16,-23.099999999999973
