time_sec,azimuth,elevation,realaz
2025-09-01 12:36:03,113.42,54.48,-16.885000000000005
2025-09-01 12:36:08,118.14,52.86,-12.165000000000006
2025-09-01 12:36:13,114.26,50.61,-16.045
2025-09-01 12:36:18,109.85,48.98,-20.455000000000013
2025-09-01 12:36:23,106.7,50.48,-23.605000000000004
2025-09-01 12:36:28,105.14,53.25,-25.165000000000006
2025-09-01 12:36:33,109.31,57.19,-20.995000000000005
2025-09-01 12:36:38,112.43,59.2,-17.875
2025-09-01 12:36:43,115.33,60.16,-14.975000000000009
2025-09-01 12:36:48,115.08,61.33,-15.225000000000009
2025-09-01 12:36:53,107.79,58.27,-22.515
2025-09-01 12:36:58,105.32,56.8,-24.985000000000014
2025-09-01 12:37:03,105.49,56.34,-24.815000000000012
2025-09-01 12:37:08,105.94,52.79,-24.36500000000001
2025-09-01 12:37:13,106.5,51.56,-23.805000000000007
2025-09-01 12:37:18,111.81,50.49,-18.495000000000005
2025-09-01 12:37:23,117.69,45.6,-12.615000000000009
2025-09-01 12:37:28,117.96,44.95,-12.345000000000013
2025-09-01 12:37:33,119.06,38.12,-11.245000000000005
2025-09-01 12:37:38,118.44,39.8,-11.865000000000009
2025-09-01 12:37:43,116.21,42.42,-14.095000000000013
2025-09-01 12:37:48,117.36,45.42,-12.945000000000007
2025-09-01 12:37:53,113.99,47.81,-16.315000000000012
2025-09-01 12:37:58,117.44,48.76,-12.865000000000009
2025-09-01 12:38:03,120.05,46.51,-10.25500000000001
2025-09-01 12:38:08,118.5,44.02,-11.805000000000007
2025-09-01 12:38:13,118.35,44.88,-11.955000000000013
2025-09-01 12:38:18,118.96,48.26,-11.345000000000013
2025-09-01 12:38:23,120.84,49.71,-9.465000000000003
2025-09-01 12:38:28,120.82,52.62,-9.485000000000014
2025-09-01 12:38:33,117.62,49.02,-12.685000000000002
2025-09-01 12:38:38,118.35,44.87,-11.955000000000013
2025-09-01 12:38:43,118.07,43.6,-12.235000000000014
2025-09-01 12:38:48,116.45,43.0,-13.855000000000004
2025-09-01 12:38:53,112.4,43.3,-17.905
2025-09-01 12:38:58,110.71,41.45,-19.595000000000013
2025-09-01 12:39:03,110.35,41.78,-19.955000000000013
2025-09-01 12:39:08,108.68,42.97,-21.625
2025-09-01 12:39:13,107.18,41.03,-23.125
2025-09-01 12:39:18,105.49,37.11,-24.815000000000012
2025-09-01 12:39:23,110.58,40.57,-19.72500000000001
2025-09-01 12:39:28,112.23,42.81,-18.075000000000003
2025-09-01 12:39:33,113.11,46.21,-17.195000000000007
2025-09-01 12:39:38,112.18,48.3,-18.125
2025-09-01 12:39:43,115.39,49.05,-14.915000000000006
2025-09-01 12:39:48,117.95,47.89,-12.355000000000004
2025-09-01 12:39:53,114.08,46.89,-16.22500000000001
2025-09-01 12:39:58,112.5,46.96,-17.805000000000007
2025-09-01 12:40:03,109.11,41.5,-21.195000000000007
2025-09-01 12:40:08,110.04,40.21,-20.265
2025-09-01 12:40:13,108.63,44.21,-21.67500000000001
2025-09-01 12:40:18,108.72,45.66,-21.585000000000008
2025-09-01 12:40:23,112.81,44.76,-17.495000000000005
2025-09-01 12:40:28,113.08,45.4,-17.22500000000001
2025-09-01 12:40:33,114.83,44.78,-15.475000000000009
2025-09-01 12:40:38,113.93,42.48,-16.375
2025-09-01 12:40:43,121.05,43.2,-9.25500000000001
2025-09-01 12:40:48,122.13,42.45,-8.175000000000011
2025-09-01 12:40:53,122.6,42.34,-7.7050000000000125
2025-09-01 12:40:58,122.97,42.39,-7.335000000000008
2025-09-01 12:41:03,118.83,42.98,-11.475000000000009
2025-09-01 12:41:08,110.78,44.51,-19.525000000000006
2025-09-01 12:41:13,111.3,46.13,-19.00500000000001
2025-09-01 12:41:18,115.63,47.13,-14.675000000000011
2025-09-01 12:41:23,119.2,48.24,-11.105000000000004
2025-09-01 12:41:28,119.95,47.28,-10.355000000000004
2025-09-01 12:41:33,117.92,45.08,-12.385000000000005
2025-09-01 12:41:38,120.5,42.76,-9.805000000000007
2025-09-01 12:41:43,119.29,43.92,-11.015
2025-09-01 12:41:48,113.76,42.76,-16.545
2025-09-01 12:41:53,111.39,43.18,-18.915000000000006
2025-09-01 12:41:58,110.72,43.62,-19.585000000000008
2025-09-01 12:42:03,111.6,45.65,-18.705000000000013
2025-09-01 12:42:08,114.88,48.43,-15.425000000000011
2025-09-01 12:42:13,119.41,48.12,-10.89500000000001
2025-09-01 12:42:18,116.51,46.9,-13.795000000000002
2025-09-01 12:42:23,113.95,45.95,-16.355000000000004
2025-09-01 12:42:28,104.57,44.06,-25.735000000000014
2025-09-01 12:42:33,107.32,43.75,-22.985000000000014
2025-09-01 12:42:38,109.54,43.8,-20.765
2025-09-01 12:42:43,106.5,45.86,-23.805000000000007
2025-09-01 12:42:48,112.71,48.29,-17.595000000000013
2025-09-01 12:42:53,109.95,47.27,-20.355000000000004
2025-09-01 12:42:58,104.64,47.67,-25.665000000000006
2025-09-01 12:43:03,102.36,47.76,-27.945000000000007
2025-09-01 12:43:08,107.0,48.95,-23.305000000000007
2025-09-01 12:43:13,117.85,47.67,-12.455000000000013
2025-09-01 12:43:18,120.35,50.17,-9.955000000000013
2025-09-01 12:43:23,113.31,50.43,-16.995000000000005
2025-09-01 12:43:28,109.84,49.15,-20.465000000000003
2025-09-01 12:43:33,109.11,46.36,-21.195000000000007
2025-09-01 12:43:38,106.9,47.63,-23.405
2025-09-01 12:43:43,107.41,46.39,-22.89500000000001
2025-09-01 12:43:48,110.47,48.6,-19.835000000000008
2025-09-01 12:43:53,108.01,46.26,-22.295
2025-09-01 12:43:58,104.11,45.32,-26.195000000000007
2025-09-01 12:44:03,107.35,43.62,-22.955000000000013
2025-09-01 12:44:08,107.9,44.31,-22.405
2025-09-01 12:44:13,111.95,42.01,-18.355000000000004
