time_sec,azimuth,elevation,realaz
2025-09-01 12:45:49,17.77,39.42,-126.21500000000002
2025-09-01 12:45:54,16.35,39.47,-127.63500000000002
2025-09-01 12:45:59,18.37,42.07,-125.61500000000001
2025-09-01 12:46:04,14.55,43.15,-129.435
2025-09-01 12:46:09,12.25,43.0,-131.735
2025-09-01 12:46:14,11.19,45.49,-132.79500000000002
2025-09-01 12:46:19,14.49,44.9,-129.495
2025-09-01 12:46:24,15.73,44.43,-128.25500000000002
2025-09-01 12:46:29,16.75,39.32,-127.23500000000001
2025-09-01 12:46:34,17.15,39.15,-126.83500000000001
2025-09-01 12:46:39,17.75,39.54,-126.23500000000001
2025-09-01 12:46:44,17.28,41.13,-126.70500000000001
2025-09-01 12:46:49,18.16,41.23,-125.82500000000002
2025-09-01 12:46:54,18.8,43.87,-125.18500000000002
2025-09-01 12:46:59,15.3,45.36,-128.685
2025-09-01 12:47:04,8.88,47.2,-135.10500000000002
2025-09-01 12:47:09,7.15,46.51,-136.835
2025-09-01 12:47:14,14.32,48.36,-129.66500000000002
2025-09-01 12:47:19,17.55,47.32,-126.43500000000002
2025-09-01 12:47:24,18.95,44.25,-125.03500000000001
2025-09-01 12:47:29,20.77,42.37,-123.21500000000002
2025-09-01 12:47:34,18.55,42.11,-125.43500000000002
2025-09-01 12:47:39,16.4,44.73,-127.58500000000001
2025-09-01 12:47:44,15.21,45.03,-128.775
2025-09-01 12:47:49,17.14,42.12,-126.84500000000001
2025-09-01 12:47:54,20.49,42.33,-123.49500000000002
2025-09-01 12:47:59,22.05,43.05,-121.93500000000002
2025-09-01 12:48:04,15.39,42.91,-128.59500000000003
2025-09-01 12:48:09,9.41,42.52,-134.57500000000002
2025-09-01 12:48:14,7.33,38.61,-136.655
2025-09-01 12:48:19,11.27,39.83,-132.715
2025-09-01 12:48:24,18.81,39.36,-125.17500000000001
2025-09-01 12:48:29,23.03,39.35,-120.95500000000001
2025-09-01 12:48:34,20.25,45.07,-123.73500000000001
2025-09-01 12:48:39,12.45,47.61,-131.53500000000003
2025-09-01 12:48:44,8.79,43.68,-135.19500000000002
2025-09-01 12:48:49,7.62,43.97,-136.365
2025-09-01 12:48:54,8.02,45.96,-135.965
2025-09-01 12:48:59,359.1,46.06,215.115
2025-09-01 12:49:04,352.86,44.93,208.875
2025-09-01 12:49:09,358.36,45.46,214.375
2025-09-01 12:49:14,5.13,45.26,-138.85500000000002
2025-09-01 12:49:19,12.02,44.23,-131.965
2025-09-01 12:49:24,15.65,44.64,-128.335
2025-09-01 12:49:29,11.99,44.64,-131.995
2025-09-01 12:49:34,10.35,42.12,-133.63500000000002
2025-09-01 12:49:39,9.13,42.72,-134.85500000000002
2025-09-01 12:49:44,8.46,41.82,-135.525
2025-09-01 12:49:49,14.85,41.23,-129.13500000000002
2025-09-01 12:49:54,15.37,41.23,-128.615
2025-09-01 12:49:59,11.87,43.75,-132.115
2025-09-01 12:50:04,11.3,43.7,-132.685
2025-09-01 12:50:09,8.06,43.7,-135.925
2025-09-01 12:50:14,16.93,43.7,-127.055
2025-09-01 12:50:19,21.05,43.7,-122.93500000000002
2025-09-01 12:50:24,24.07,42.33,-119.91500000000002
2025-09-01 12:50:29,23.12,41.6,-120.86500000000001
2025-09-01 12:50:34,25.76,43.23,-118.22500000000001
2025-09-01 12:50:39,28.06,43.95,-115.92500000000001
2025-09-01 12:50:44,24.95,46.49,-119.03500000000001
2025-09-01 12:50:49,25.55,47.24,-118.43500000000002
2025-09-01 12:50:54,27.56,46.62,-116.42500000000001
2025-09-01 12:50:59,27.03,48.11,-116.95500000000001
2025-09-01 12:51:04,27.61,48.31,-116.37500000000001
2025-09-01 12:51:09,30.47,47.23,-113.51500000000001
2025-09-01 12:51:14,31.4,44.08,-112.58500000000001
2025-09-01 12:51:19,30.98,42.48,-113.00500000000001
2025-09-01 12:51:24,28.89,40.53,-115.09500000000001
2025-09-01 12:51:29,27.05,41.45,-116.93500000000002
2025-09-01 12:51:34,23.89,43.3,-120.09500000000001
2025-09-01 12:51:39,24.96,42.12,-119.025
2025-09-01 12:51:44,24.96,41.51,-119.025
2025-09-01 12:51:49,25.48,42.46,-118.50500000000001
